PERMNO,date,PRC
25419,20080421,82.97000
25419,20080422,80.84000
25419,20080423,82.21000
25419,20080424,73.89000
25419,20080425,76.40000
25419,20080428,75.27000
25419,20080429,74.45000
25419,20080430,72.78000
25419,20080501,74.98000
25419,20080502,75.60000
25419,20080505,73.68000
25419,20080506,73.78000
25419,20080507,73.20000
25419,20080508,71.83000
25419,20080509,72.43000
25419,20080512,74.77000
25419,20080513,74.90000
25419,20080514,76.69000
25419,20080515,75.89000
25419,20080516,74.87000
25419,20080519,74.43000
25419,20080520,73.22000
25419,20080521,72.15000
25419,20080522,72.39000
25419,20080523,71.77000
25419,20080527,72.90000
25419,20080528,72.11000
25419,20080529,74.34000
25419,20080530,73.68000
25419,20080602,71.39000
25419,20080603,70.75000
25419,20080604,70.56000
25419,20080605,71.01000
25419,20080606,68.74000
25419,20080609,68.42000
25419,20080610,69.12000
25419,20080611,65.32000
25419,20080612,66.14000
25419,20080613,68.52000
25419,20080616,68.42000
25419,20080617,66.03000
25419,20080618,65.00000
25419,20080619,66.90000
25419,20080620,66.00000
25419,20080623,65.04000
25419,20080624,65.26000
25419,20080625,65.58000
25419,20080626,66.25000
25419,20080627,63.77000
25419,20080630,61.73000
25419,20080701,61.07000
25419,20080702,60.86000
25419,20080703,62.69000
25419,20080707,62.47000
25419,20080708,64.59000
25419,20080709,63.14000
25419,20080710,62.20000
25419,20080711,62.00000
25419,20080714,60.83000
25419,20080715,61.14000
25419,20080716,65.29000
25419,20080717,67.65000
25419,20080718,68.50000
25419,20080721,68.12000
25419,20080722,68.15000
25419,20080723,76.69000
25419,20080724,73.17000
25419,20080725,73.11000
25419,20080728,72.60000
25419,20080729,76.48000
25419,20080730,76.30000
25419,20080731,75.70000
25419,20080801,76.26000
25419,20080804,74.65000
25419,20080805,80.15000
25419,20080806,78.84000
25419,20080807,75.70000
25419,20080808,79.00000
25419,20080811,82.83000
25419,20080812,80.59000
25419,20080813,81.79000
25419,20080814,83.14000
25419,20080815,84.03000
25419,20080818,81.66000
25419,20080819,79.75000
25419,20080820,80.29000
25419,20080821,80.25000
25419,20080822,81.41000
25419,20080825,79.58000
25419,20080826,79.25000
25419,20080827,80.35000
25419,20080828,81.49000
25419,20080829,81.36000
25419,20080902,84.36000
25419,20080903,84.08000
25419,20080904,80.24000
25419,20080905,82.01000
25419,20080908,89.48000
25419,20080909,83.99000
25419,20080910,86.90000
25419,20080911,88.00000
25419,20080912,87.56000
25419,20080915,86.13000
25419,20080916,88.12000
25419,20080917,84.07000
25419,20080918,86.00000
25419,20080919,90.49000
25419,20080922,84.13000
25419,20080923,83.22000
25419,20080924,82.79000
25419,20080925,82.95000
25419,20080926,84.36000
25419,20080929,82.57000
25419,20080930,79.29000
25419,20081001,82.44000
25419,20081002,76.38000
25419,20081003,71.13000
25419,20081006,70.10000
25419,20081007,67.12000
25419,20081008,67.29000
25419,20081009,64.50000
25419,20081010,66.90000
25419,20081013,71.37000
25419,20081014,67.52000
25419,20081015,62.23000
25419,20081016,62.65000
25419,20081017,61.78000
25419,20081020,61.94000
25419,20081021,58.91000
25419,20081022,53.83000
25419,20081023,51.14000
25419,20081024,49.16000
25419,20081027,50.03000
25419,20081028,45.87000
25419,20081029,43.85000
25419,20081030,45.85000
25419,20081031,46.65000
25419,20081103,48.01000
25419,20081104,49.35000
25419,20081105,46.77000
25419,20081106,43.43000
25419,20081107,44.42000
25419,20081110,42.03000
25419,20081111,41.36000
25419,20081112,37.83000
25419,20081113,41.56000
25419,20081114,39.09000
25419,20081117,37.54000
25419,20081118,37.53000
25419,20081119,34.01000
25419,20081120,30.92000
25419,20081121,31.97000
25419,20081124,36.32000
25419,20081125,37.65000
25419,20081126,39.15000
25419,20081128,39.38000
25419,20081201,36.39000
25419,20081202,37.77000
25419,20081203,37.65000
25419,20081204,39.62000
25419,20081205,43.20000
25419,20081208,44.41000
25419,20081209,42.69000
25419,20081210,43.20000
25419,20081211,40.88000
25419,20081212,41.04000
25419,20081215,37.78000
25419,20081216,41.55000
25419,20081217,43.00000
25419,20081218,41.93000
25419,20081219,43.01000
25419,20081222,40.76000
25419,20081223,39.64000
25419,20081224,39.90000
25419,20081226,40.03000
25419,20081229,38.77000
25419,20081230,40.49000
25419,20081231,41.35000
25419,20090102,43.62000
25419,20090105,46.46000
25419,20090106,48.79000
25419,20090107,45.00000
25419,20090108,46.32000
25419,20090109,44.50000
25419,20090112,42.83000
25419,20090113,42.89000
25419,20090114,40.60000
25419,20090115,39.29000
25419,20090116,39.84000
25419,20090120,35.82000
25419,20090121,37.50000
25419,20090122,36.09000
25419,20090123,36.33000
25419,20090126,37.20000
25419,20090127,37.10000
25419,20090128,39.58000
25419,20090129,34.50000
25419,20090130,33.43000
25419,20090202,33.30000
25419,20090203,34.61000
25419,20090204,33.99000
25419,20090205,35.44000
25419,20090206,36.39000
25419,20090209,37.13000
25419,20090210,34.20000
25419,20090211,33.51000
25419,20090212,33.07000
25419,20090213,31.82000
25419,20090217,30.34000
25419,20090218,28.93000
25419,20090219,26.15000
25419,20090220,26.25000
25419,20090223,24.21000
25419,20090224,25.27000
25419,20090225,23.73000
25419,20090226,23.57000
25419,20090227,22.23000
25419,20090302,21.93000
25419,20090303,20.49000
25419,20090304,21.78000
25419,20090305,20.50000
25419,20090306,20.19000
25419,20090309,19.39000
25419,20090310,23.11000
25419,20090311,24.41000
25419,20090312,25.98000
25419,20090313,25.38000
25419,20090316,25.13000
25419,20090317,25.43000
25419,20090318,27.61000
25419,20090319,27.55000
25419,20090320,25.72000
25419,20090323,29.20000
25419,20090324,28.94000
25419,20090325,31.22000
25419,20090326,33.65000
25419,20090327,32.50000
25419,20090330,29.09000
25419,20090331,29.59000
25419,20090401,30.82000
25419,20090402,34.74000
25419,20090403,35.30000
25419,20090406,34.29000
25419,20090407,32.02000
25419,20090408,31.49000
25419,20090409,35.32000
25419,20090413,34.47000
25419,20090414,33.43000
25419,20090415,35.21000
25419,20090416,36.47000
25419,20090417,37.99000
25419,20090420,34.86000
25419,20090421,35.58000
25419,20090422,37.77000
25419,20090423,36.90000
25419,20090424,40.73000
25419,20090427,43.69000
25419,20090428,41.06000
25419,20090429,44.32000
25419,20090430,45.16000
25419,20090501,45.87000
25419,20090504,49.83000
25419,20090505,47.85000
25419,20090506,48.17000
25419,20090507,46.21000
25419,20090508,49.79000
25419,20090511,45.90000
25419,20090512,43.49000
25419,20090513,40.71000
25419,20090514,42.36000
25419,20090515,41.98000
25419,20090518,43.47000
25419,20090519,42.73000
25419,20090520,42.62000
25419,20090521,41.14000
25419,20090522,41.42000
25419,20090526,43.06000
25419,20090527,41.15000
25419,20090528,40.50000
25419,20090529,42.14000
25419,20090601,42.96000
25419,20090602,43.46000
25419,20090603,43.18000
25419,20090604,43.86000
25419,20090605,43.90000
25419,20090608,43.21000
25419,20090609,43.85000
25419,20090610,43.16000
25419,20090611,42.86000
25419,20090612,43.73000
25419,20090615,42.65000
25419,20090616,42.72000
25419,20090617,43.38000
25419,20090618,43.36000
25419,20090619,43.35000
25419,20090622,41.89000
25419,20090623,41.52000
25419,20090624,41.83000
25419,20090625,42.31000
25419,20090626,42.37000
25419,20090629,43.72000
25419,20090630,42.56000
25419,20090701,44.79000
25419,20090702,43.52000
25419,20090706,42.35000
25419,20090707,41.74000
25419,20090708,41.92000
25419,20090709,42.59000
25419,20090710,43.62000
25419,20090713,45.25000
25419,20090714,47.37000
25419,20090715,49.87000
25419,20090716,54.40000
25419,20090717,54.08000
25419,20090720,55.26000
25419,20090721,56.34000
25419,20090722,50.75000
25419,20090723,54.62000
25419,20090724,54.76000
25419,20090727,55.87000
25419,20090728,55.11000
25419,20090729,54.46000
25419,20090730,55.27000
25419,20090731,57.09000
25419,20090803,56.80000
25419,20090804,57.65000
25419,20090805,57.27000
25419,20090806,57.83000
25419,20090807,61.78000
25419,20090810,58.96000
25419,20090811,58.60000
25419,20090812,59.45000
25419,20090813,59.32000
25419,20090814,57.85000
25419,20090817,55.51000
25419,20090818,57.59000
25419,20090819,57.57000
25419,20090820,61.14000
25419,20090821,64.09000
25419,20090824,63.98000
25419,20090825,63.26000
25419,20090826,62.22000
25419,20090827,64.54000
25419,20090828,66.11000
25419,20090831,64.21000
25419,20090901,62.21000
25419,20090902,61.11000
25419,20090903,62.21000
25419,20090904,64.06000
25419,20090908,64.32000
25419,20090909,66.72000
