PERMNO,date,PRC
14702,20080421,19.00000
14702,20080422,18.40000
14702,20080423,18.80000
14702,20080424,19.26000
14702,20080425,19.10000
14702,20080428,18.99000
14702,20080429,19.00000
14702,20080430,18.66000
14702,20080501,19.50990
14702,20080502,19.70000
14702,20080505,19.46000
14702,20080506,19.39000
14702,20080507,19.26000
14702,20080508,19.51000
14702,20080509,19.29000
14702,20080512,19.87000
14702,20080513,19.86000
14702,20080514,19.90000
14702,20080515,19.64000
14702,20080516,19.57000
14702,20080519,19.50000
14702,20080520,19.08000
14702,20080521,18.89000
14702,20080522,19.17000
14702,20080523,18.92000
14702,20080527,19.56000
14702,20080528,19.54000
14702,20080529,19.63000
14702,20080530,19.81000
14702,20080602,19.45000
14702,20080603,18.95000
14702,20080604,19.24000
14702,20080605,19.30000
14702,20080606,18.89000
14702,20080609,18.93000
14702,20080610,18.97000
14702,20080611,18.73000
14702,20080612,19.36000
14702,20080613,20.09000
14702,20080616,20.79000
14702,20080617,20.45000
14702,20080618,20.35000
14702,20080619,20.50000
14702,20080620,20.10000
14702,20080623,19.75000
14702,20080624,19.98000
14702,20080625,20.61000
14702,20080626,19.40000
14702,20080627,19.29000
14702,20080630,19.09000
14702,20080701,19.28000
14702,20080702,18.80000
14702,20080703,18.70000
14702,20080707,18.86000
14702,20080708,18.84000
14702,20080709,17.85000
14702,20080710,18.34000
14702,20080711,17.91000
14702,20080714,17.77000
14702,20080715,18.07000
14702,20080716,18.32000
14702,20080717,18.67000
14702,20080718,18.28000
14702,20080721,17.81000
14702,20080722,17.39000
14702,20080723,17.57000
14702,20080724,16.96000
14702,20080725,17.01000
14702,20080728,16.70000
14702,20080729,17.00000
14702,20080730,17.21000
14702,20080731,17.32000
14702,20080801,17.53000
14702,20080804,17.87000
14702,20080805,18.07000
14702,20080806,17.95000
14702,20080807,18.48000
14702,20080808,18.79000
14702,20080811,18.52000
14702,20080812,18.47000
14702,20080813,19.33000
14702,20080814,19.12000
14702,20080815,19.30000
14702,20080818,18.79000
14702,20080819,18.43000
14702,20080820,18.46000
14702,20080821,18.36000
14702,20080822,18.49000
14702,20080825,18.12000
14702,20080826,18.19000
14702,20080827,18.31000
14702,20080828,18.50000
14702,20080829,17.92000
14702,20080902,17.80000
14702,20080903,17.11000
14702,20080904,16.75000
14702,20080905,17.16000
14702,20080908,17.35000
14702,20080909,16.90000
14702,20080910,16.37000
14702,20080911,16.62000
14702,20080912,16.23000
14702,20080915,16.34000
14702,20080916,16.54000
14702,20080917,15.70000
14702,20080918,15.93000
14702,20080919,15.90000
14702,20080922,15.49000
14702,20080923,15.56000
14702,20080924,15.64000
14702,20080925,16.02000
14702,20080926,15.95000
14702,20080929,14.63000
14702,20080930,15.13000
14702,20081001,14.96000
14702,20081002,14.27000
14702,20081003,14.19000
14702,20081006,13.54000
14702,20081007,12.35000
14702,20081008,12.47000
14702,20081009,12.80000
14702,20081010,12.70000
14702,20081013,13.39000
14702,20081014,12.75000
14702,20081015,11.51000
14702,20081016,12.53000
14702,20081017,11.99000
14702,20081020,12.76000
14702,20081021,12.22000
14702,20081022,11.64000
14702,20081023,11.36000
14702,20081024,11.40000
14702,20081027,11.30000
14702,20081028,12.44000
14702,20081029,11.98000
14702,20081030,12.08000
14702,20081031,12.91000
14702,20081103,12.96000
14702,20081104,13.31000
14702,20081105,12.46000
14702,20081106,10.89000
14702,20081107,11.30000
14702,20081110,10.71000
14702,20081111,10.65000
14702,20081112,9.95000
14702,20081113,11.37000
14702,20081114,10.23000
14702,20081117,10.00000
14702,20081118,9.50000
14702,20081119,8.42000
14702,20081120,8.14000
14702,20081121,8.35000
14702,20081124,8.84000
14702,20081125,8.71000
14702,20081126,9.73000
14702,20081128,9.58000
14702,20081201,8.88000
14702,20081202,8.99000
14702,20081203,9.31000
14702,20081204,9.52000
14702,20081205,10.00000
14702,20081208,10.01000
14702,20081209,10.31000
14702,20081210,10.35000
14702,20081211,10.06000
14702,20081212,10.45000
14702,20081215,10.19000
14702,20081216,10.75000
14702,20081217,10.67000
14702,20081218,10.10000
14702,20081219,10.13000
14702,20081222,10.15000
14702,20081223,9.72000
14702,20081224,9.83000
14702,20081226,9.69000
14702,20081229,9.80000
14702,20081230,10.15000
14702,20081231,10.13000
14702,20090102,10.67000
14702,20090105,10.67000
14702,20090106,11.58000
14702,20090107,10.60000
14702,20090108,10.74000
14702,20090109,10.37000
14702,20090112,10.00000
14702,20090113,10.19000
14702,20090114,9.73000
14702,20090115,9.70000
14702,20090116,10.18000
14702,20090120,9.40000
14702,20090121,9.42000
14702,20090122,9.15000
14702,20090123,9.71000
14702,20090126,9.83000
14702,20090127,10.08000
14702,20090128,10.38000
14702,20090129,9.60000
14702,20090130,9.37000
14702,20090202,9.41000
14702,20090203,9.58000
14702,20090204,9.83000
14702,20090205,10.23000
14702,20090206,10.45000
14702,20090209,10.20000
14702,20090210,9.69000
14702,20090211,9.77000
14702,20090212,9.42000
14702,20090213,9.51000
14702,20090217,8.61000
14702,20090218,8.59000
14702,20090219,8.34000
14702,20090220,8.76000
14702,20090223,8.37000
14702,20090224,8.74000
14702,20090225,9.45000
14702,20090226,9.84000
14702,20090227,9.21000
14702,20090302,8.85000
14702,20090303,8.85000
14702,20090304,9.30000
14702,20090305,9.04000
14702,20090306,8.70000
14702,20090309,8.58000
14702,20090310,9.22000
14702,20090311,9.60000
14702,20090312,10.14000
14702,20090313,10.59000
14702,20090316,10.43000
14702,20090317,10.70000
14702,20090318,10.85000
14702,20090319,10.70000
14702,20090320,10.21000
14702,20090323,11.06000
14702,20090324,10.59000
14702,20090325,10.99000
14702,20090326,11.62000
14702,20090327,11.23000
14702,20090330,10.66000
14702,20090331,10.75000
14702,20090401,10.76000
14702,20090402,11.44000
14702,20090403,11.81000
14702,20090406,11.56000
14702,20090407,10.55000
14702,20090408,10.75000
14702,20090409,11.45000
14702,20090413,11.51000
14702,20090414,11.76000
14702,20090415,11.43000
14702,20090416,11.83000
14702,20090417,11.92000
14702,20090420,11.13000
14702,20090421,11.25000
14702,20090422,11.61000
14702,20090423,11.45000
14702,20090424,11.70000
14702,20090427,11.59000
14702,20090428,11.41000
14702,20090429,11.59000
14702,20090430,12.21000
14702,20090501,12.18000
14702,20090504,12.76000
14702,20090505,12.39000
14702,20090506,12.68000
14702,20090507,11.85000
14702,20090508,11.89000
14702,20090511,11.78000
14702,20090512,11.48000
14702,20090513,10.99000
14702,20090514,11.06000
14702,20090515,10.71000
14702,20090518,11.12000
14702,20090519,11.13000
14702,20090520,10.97000
14702,20090521,10.64000
14702,20090522,10.67000
14702,20090526,10.93000
14702,20090527,11.08000
14702,20090528,11.30000
14702,20090529,11.26000
14702,20090601,12.06000
14702,20090602,11.61000
14702,20090603,11.38000
14702,20090604,11.54000
14702,20090605,10.98000
14702,20090608,10.86000
14702,20090609,11.03000
14702,20090610,10.92000
14702,20090611,11.15000
14702,20090612,11.23000
14702,20090615,11.10000
14702,20090616,10.90000
14702,20090617,10.94000
14702,20090618,10.84000
14702,20090619,10.98000
14702,20090622,10.50000
14702,20090623,10.61000
14702,20090624,10.80000
14702,20090625,10.97000
14702,20090626,10.91000
14702,20090629,11.05000
14702,20090630,11.01000
14702,20090701,11.13000
14702,20090702,11.13000
14702,20090706,11.25000
14702,20090707,10.93000
14702,20090708,10.72000
14702,20090709,10.95000
14702,20090710,11.00000
14702,20090713,11.42000
14702,20090714,11.64000
14702,20090715,12.31000
14702,20090716,12.74000
14702,20090717,12.67000
14702,20090720,12.79000
14702,20090721,12.83000
14702,20090722,13.25000
14702,20090723,13.49000
14702,20090724,13.19000
14702,20090727,13.31000
14702,20090728,13.38000
14702,20090729,13.61000
14702,20090730,13.63000
14702,20090731,13.80000
14702,20090803,14.01000
14702,20090804,13.94000
14702,20090805,13.73000
14702,20090806,13.41000
14702,20090807,13.52000
14702,20090810,13.53000
14702,20090811,13.22000
14702,20090812,13.66000
14702,20090813,13.97000
14702,20090814,13.55000
14702,20090817,13.12000
14702,20090818,13.37000
14702,20090819,13.30000
14702,20090820,13.46000
14702,20090821,13.74000
14702,20090824,13.48000
14702,20090825,13.25000
14702,20090826,13.32000
14702,20090827,13.29000
14702,20090828,13.27000
14702,20090831,13.18000
14702,20090901,12.93000
14702,20090902,12.97000
14702,20090903,13.15000
14702,20090904,13.45000
14702,20090908,13.68000
14702,20090909,13.90000
